,Date,Hour,Purchase Bid (MWh),Sell Bid (MWh),MCV (MWh),Final Scheduled Volume (MWh),MCP (Rs/MWh) *,Weighted MCP (Rs/MWh)
2566,14-04-2025,23,15494.05,6693.25,6693.24,6693.24,10000.0,10000.0
2567,14-04-2025,24,15691.58,6458.95,6458.95,6458.95,10000.0,10000.0
2568,15-04-2025,1,10965.45,6857.9,4340.23,4340.23,4971.99,4986.86
2569,15-04-2025,2,11141.23,8201.3,4804.82,4804.82,4464.78,4465.51
2570,15-04-2025,3,10742.8,9334.88,4424.96,4424.96,4474.65,4475.44
2571,15-04-2025,4,10572.75,9916.15,4348.67,4348.67,4379.79,4380.24
2572,15-04-2025,5,10695.6,9706.33,4403.1,4403.1,4363.68,4360.57
2573,15-04-2025,6,11456.15,10178.18,5733.9,5733.9,4206.74,4212.44
2574,15-04-2025,7,13731.63,12024.48,8117.53,8117.53,4808.92,4793.81
2575,15-04-2025,8,10738.1,16633.8,7054.2,7054.2,3333.33,3363.21
2576,15-04-2025,9,7981.4,25248.05,6429.1,6429.1,2376.06,2375.74
2577,15-04-2025,10,7845.35,29463.48,6560.88,6560.88,1958.28,1959.02
2578,15-04-2025,11,7511.75,34678.45,6095.1,6095.1,1716.82,1716.46
2579,15-04-2025,12,7737.2,38790.78,6318.7,6318.7,1648.52,1648.52
2580,15-04-2025,13,7836.18,39882.88,6450.15,6450.15,1648.52,1648.52
2581,15-04-2025,14,8525.08,41201.88,7235.93,7235.93,1696.37,1699.22
2582,15-04-2025,15,10585.88,38019.98,8975.43,8975.43,2241.84,2253.09
2583,15-04-2025,16,13672.93,32199.0,10293.3,10293.3,2942.52,2943.55
2584,15-04-2025,17,14578.68,26786.48,10199.89,10199.89,3127.38,3127.59
2585,15-04-2025,18,13099.9,17156.13,7987.98,7987.98,3480.5,3468.67
2586,15-04-2025,19,13108.25,8344.78,6550.65,6550.65,6274.09,6121.84
2587,15-04-2025,20,14182.6,5473.45,5473.45,5473.45,10000.0,10000.0
2588,15-04-2025,21,12645.98,5635.43,5577.12,5577.12,9977.39,9979.03
2589,15-04-2025,22,12298.8,5883.03,5500.87,5500.87,9824.81,9830.04
2590,15-04-2025,23,13311.65,5822.8,5798.68,5798.68,9977.43,9977.74
2591,15-04-2025,24,13749.93,5460.68,5460.68,5460.68,10000.0,10000.0
2592,16-04-2025,1,13029.7,5128.95,4694.75,4694.75,9932.05,9932.42
2593,16-04-2025,2,11898.93,6687.55,5133.33,5133.33,5299.95,5298.73
2594,16-04-2025,3,11673.8,7815.85,5260.43,5260.43,4774.39,4775.51
2595,16-04-2025,4,11276.13,8302.95,5116.58,5116.58,4452.46,4452.42
2596,16-04-2025,5,11464.95,8453.03,5201.65,5201.65,4432.01,4432.64
2597,16-04-2025,6,12956.4,9440.1,6228.75,6228.75,4722.2,4722.58
2598,16-04-2025,7,15358.65,11213.83,8195.3,8195.3,5637.47,5605.23
2599,16-04-2025,8,11513.33,15570.68,7244.41,7244.41,3522.06,3570.33
2600,16-04-2025,9,8302.3,23547.3,6155.62,6155.62,2497.3,2494.82
2601,16-04-2025,10,7618.7,26782.0,5977.3,5977.3,1792.36,1792.42
2602,16-04-2025,11,7562.15,31552.35,5914.55,5914.55,1737.91,1738.34
2603,16-04-2025,12,7774.08,35352.78,6076.48,6076.48,1701.83,1701.71
2604,16-04-2025,13,7738.13,37393.65,6115.53,6115.53,1648.24,1648.24
2605,16-04-2025,14,7979.35,38239.78,6456.75,6456.75,1648.34,1648.35
2606,16-04-2025,15,10154.13,35451.88,8610.5,8610.5,1954.32,1967.55
2607,16-04-2025,16,13011.35,30638.83,10154.33,10154.33,2929.47,2930.65
2608,16-04-2025,17,14509.48,24929.65,9958.89,9958.89,3166.1,3162.9
2609,16-04-2025,18,14215.53,15539.88,8393.68,8393.68,3652.9,3647.34
2610,16-04-2025,19,13264.85,7818.48,6266.73,6266.73,6474.55,6293.87
2611,16-04-2025,20,15634.95,4751.58,4751.57,4751.57,10000.0,10000.0
2612,16-04-2025,21,13589.33,4940.55,4940.55,4940.55,10000.0,10000.0
2613,16-04-2025,22,12957.33,4672.93,4672.92,4672.92,10000.0,10000.0
2614,16-04-2025,23,13749.23,3992.4,3992.4,3992.4,10000.0,10000.0
2615,16-04-2025,24,14254.3,3936.2,3936.2,3936.2,10000.0,10000.0
2616,17-04-2025,1,13477.43,4235.78,4235.77,4235.77,10000.0,10000.0
2617,17-04-2025,2,12821.53,5016.78,4847.58,4847.58,9838.82,9839.48
2618,17-04-2025,3,12404.23,5900.98,5111.2,5111.2,7308.81,7300.54
2619,17-04-2025,4,11733.73,6507.53,4908.86,4908.86,5625.64,5635.97
2620,17-04-2025,5,11180.13,6766.83,4462.68,4462.68,4999.26,4999.26
2621,17-04-2025,6,13400.3,6931.5,5488.18,5488.18,5877.86,5888.55
2622,17-04-2025,7,16320.5,9296.1,8230.4,8230.4,6277.84,6239.07
2623,17-04-2025,8,12001.23,14540.55,7383.03,7383.03,3734.2,3791.44
2624,17-04-2025,9,8967.4,23750.45,6777.35,6777.35,2517.27,2516.78
2625,17-04-2025,10,8386.08,27099.03,6762.81,6762.81,1921.05,1923.26
2626,17-04-2025,11,7588.88,30749.43,6100.86,6100.86,1742.68,1743.09
2627,17-04-2025,12,8046.68,34714.8,6576.74,6576.74,1782.41,1781.04
2628,17-04-2025,13,8345.93,36096.25,7153.53,7153.53,1662.64,1662.61
2629,17-04-2025,14,8652.08,36083.05,7493.76,7493.76,1661.74,1662.05
2630,17-04-2025,15,10145.33,33795.58,8684.13,8684.13,1996.18,2006.13
2631,17-04-2025,16,12300.85,29337.28,9714.95,9714.95,2772.83,2775.1
2632,17-04-2025,17,13884.15,22648.2,9525.79,9525.79,3162.65,3157.51
2633,17-04-2025,18,13158.5,13745.68,7513.95,7513.95,3644.77,3633.05
2634,17-04-2025,19,13130.33,7582.43,5947.58,5947.58,6650.18,6442.94
2635,17-04-2025,20,15495.48,3995.65,3995.65,3995.65,10000.0,10000.0
2636,17-04-2025,21,13484.75,4179.18,4179.17,4179.17,10000.0,10000.0
2637,17-04-2025,22,13384.68,4473.55,4473.55,4473.55,10000.0,10000.0
2638,17-04-2025,23,14052.7,3568.68,3568.67,3568.67,10000.0,10000.0
2639,17-04-2025,24,14871.45,3462.43,3462.42,3462.42,10000.0,10000.0
2640,18-04-2025,1,14158.15,5240.4,5161.37,5161.37,9977.34,9978.15
2641,18-04-2025,2,13424.9,6119.83,5485.35,5485.35,9486.96,9482.56
2642,18-04-2025,3,12537.3,6806.55,5486.83,5486.83,6642.95,6651.19
2643,18-04-2025,4,11752.25,7261.93,5062.98,5062.98,4899.49,4902.03
2644,18-04-2025,5,11343.8,7578.48,4914.23,4914.23,4654.09,4655.23
2645,18-04-2025,6,13103.33,8903.5,6301.83,6301.83,5149.17,5152.64
2646,18-04-2025,7,14410.1,10964.08,8365.3,8365.3,5174.99,5164.16
2647,18-04-2025,8,10512.95,15965.65,6924.92,6924.92,3360.77,3377.28
2648,18-04-2025,9,8475.35,23727.85,6771.23,6771.23,2330.17,2328.72
2649,18-04-2025,10,7961.65,25915.65,6820.43,6820.43,2067.8,2067.72
2650,18-04-2025,11,7117.4,29591.48,6010.01,6010.01,1750.54,1750.54
2651,18-04-2025,12,7216.38,33169.68,6024.02,6024.02,1755.42,1755.37
2652,18-04-2025,13,7405.9,34683.63,6420.4,6420.4,1648.62,1648.62
2653,18-04-2025,14,8066.3,35538.68,7079.7,7079.7,1661.32,1662.02
2654,18-04-2025,15,9446.98,32783.05,8042.9,8042.9,2044.25,2059.56
2655,18-04-2025,16,12495.08,27460.7,9720.06,9720.06,2927.27,2929.43
2656,18-04-2025,17,14592.58,22615.6,9977.13,9977.13,3328.34,3326.74
2657,18-04-2025,18,13891.03,14432.45,8073.21,8073.21,3800.83,3779.02
2658,18-04-2025,19,13642.08,7576.6,6441.35,6441.35,6850.54,6795.25
2659,18-04-2025,20,17313.25,4917.18,4917.18,4917.18,10000.0,10000.0
2660,18-04-2025,21,15545.1,5078.33,5078.33,5078.33,10000.0,10000.0
2661,18-04-2025,22,14890.15,5277.8,5277.7,5277.7,10000.0,10000.0
2662,18-04-2025,23,15980.98,4933.65,4933.55,4933.55,10000.0,10000.0
2663,18-04-2025,24,16946.9,4541.95,4541.85,4541.85,10000.0,10000.0
2664,19-04-2025,1,15047.28,7525.08,7088.55,7088.55,9456.99,9473.24
2665,19-04-2025,2,13804.6,8080.28,6575.93,6575.93,7388.46,7394.67
2666,19-04-2025,3,12810.75,8695.05,6395.3,6395.3,5617.6,5622.09
2667,19-04-2025,4,12016.1,9439.05,6054.7,6054.7,4595.64,4594.99
2668,19-04-2025,5,11684.48,9821.13,6065.48,6065.48,4045.89,4045.6
2669,19-04-2025,6,13073.83,10482.0,7100.18,7100.18,4554.84,4550.61
2670,19-04-2025,7,14549.73,13174.7,9239.25,9239.25,4465.3,4450.96
2671,19-04-2025,8,10761.9,18489.68,7407.05,7407.05,3273.6,3282.27
2672,19-04-2025,9,8712.03,28443.9,7176.0,7176.0,2134.03,2129.1
2673,19-04-2025,10,7467.5,31265.1,6747.35,6747.35,1624.25,1625.06
2674,19-04-2025,11,6988.85,34606.58,6280.6,6280.6,1584.61,1585.01
2675,19-04-2025,12,7232.68,37985.98,6419.45,6419.45,1705.11,1705.16
2676,19-04-2025,13,7211.35,38445.03,6398.78,6398.78,1648.55,1648.55
2677,19-04-2025,14,7381.63,38642.18,6468.83,6468.83,1648.36,1648.36
2678,19-04-2025,15,8416.55,35146.0,7417.32,7417.32,1757.56,1761.76
2679,19-04-2025,16,10987.15,30497.63,9079.0,9079.0,2413.71,2417.29
2680,19-04-2025,17,12402.05,24058.85,9201.73,9201.73,2935.15,2932.26
2681,19-04-2025,18,12330.73,15773.55,7536.2,7536.2,3407.66,3391.01
2682,19-04-2025,19,12486.55,9123.65,6612.72,6612.72,4868.31,4793.54
2683,19-04-2025,20,14241.88,5075.23,5075.12,5075.12,10000.0,10000.0
2684,19-04-2025,21,13252.03,5377.55,5377.45,5377.45,10000.0,10000.0
2685,19-04-2025,22,13453.95,5867.78,5467.68,5467.68,10000.0,10000.0
2686,19-04-2025,23,14655.6,5193.15,5193.04,5193.04,10000.0,10000.0
2687,19-04-2025,24,15200.58,5245.45,5245.34,5245.34,10000.0,10000.0
2688,20-04-2025,1,11870.88,7543.03,5552.95,5552.95,5610.56,5609.75
2689,20-04-2025,2,11620.7,8167.03,5928.43,5928.43,5263.35,5261.56
2690,20-04-2025,3,11274.9,8808.93,6105.16,6105.16,4892.02,4892.98
2691,20-04-2025,4,10734.05,9982.2,5766.31,5766.31,4387.8,4386.72
2692,20-04-2025,5,10397.48,10268.78,5557.74,5557.74,4402.25,4401.47
2693,20-04-2025,6,10963.25,11532.13,6367.05,6367.05,3784.16,3784.99
2694,20-04-2025,7,11857.33,13013.48,7855.45,7855.45,4080.28,4083.92
2695,20-04-2025,8,9024.95,19355.33,6752.0,6752.0,2944.6,2950.85
2696,20-04-2025,9,6538.73,28989.05,5651.7,5651.7,1206.5,1214.41
2697,20-04-2025,10,5003.7,34516.55,4595.25,4595.25,500.75,500.75
2698,20-04-2025,11,4736.03,39360.95,4130.73,4130.73,500.6,500.6
2699,20-04-2025,12,4916.4,42818.2,4221.69,4221.69,500.69,500.69
2700,20-04-2025,13,4712.58,44177.23,4071.1,4071.1,500.59,500.59
2701,20-04-2025,14,4536.13,44335.63,3934.88,3934.88,500.51,500.51
2702,20-04-2025,15,4950.25,39707.18,4488.24,4488.24,500.73,500.74
2703,20-04-2025,16,6318.58,32373.85,5172.83,5172.83,1219.59,1224.18
2704,20-04-2025,17,8554.48,27479.15,6749.88,6749.88,1996.8,2021.73
2705,20-04-2025,18,8965.33,17572.98,6165.32,6165.32,2956.42,2945.2
2706,20-04-2025,19,9737.1,11440.48,5498.57,5498.57,3747.25,3745.63
2707,20-04-2025,20,11838.15,7968.18,5931.78,5931.78,5440.43,5444.2
2708,20-04-2025,21,11727.48,8191.08,5815.23,5815.23,5349.48,5349.98
2709,20-04-2025,22,11772.15,7906.88,5638.03,5638.03,5289.44,5289.32
2710,20-04-2025,23,13137.05,7329.73,5811.5,5811.5,5913.19,5953.21
2711,20-04-2025,24,14110.98,7156.05,6441.8,6441.8,7599.5,7599.5
2712,21-04-2025,1,16529.2,5322.3,5322.3,5322.3,10000.0,10000.0
2713,21-04-2025,2,14986.88,5984.1,5961.37,5961.37,9977.44,9977.17
2714,21-04-2025,3,13850.68,6806.95,6203.25,6203.25,6676.17,6694.95
2715,21-04-2025,4,12357.35,6886.7,5548.93,5548.93,4999.88,4999.89
2716,21-04-2025,5,12140.63,7003.8,5371.67,5371.67,4949.63,4950.07
2717,21-04-2025,6,14028.43,7206.28,6210.99,6210.99,5810.98,5813.51
2718,21-04-2025,7,16191.2,9272.55,8168.4,8168.4,5832.66,5792.48
2719,21-04-2025,8,12652.33,15049.63,7224.98,7224.98,3580.94,3600.5
2720,21-04-2025,9,9544.3,24144.6,6840.73,6840.73,2644.47,2651.83
2721,21-04-2025,10,9139.75,28124.23,7498.32,7498.32,1930.75,1930.59
2722,21-04-2025,11,8453.35,31087.2,6433.96,6433.96,1774.71,1774.14
2723,21-04-2025,12,9156.38,35247.98,6391.78,6391.78,1883.57,1883.58
2724,21-04-2025,13,9132.03,36310.73,6273.95,6273.95,2053.36,2052.87
2725,21-04-2025,14,9586.3,36353.38,6460.72,6460.72,2112.14,2112.72
2726,21-04-2025,15,10685.48,33062.6,7471.78,7471.78,2254.81,2263.65
2727,21-04-2025,16,13630.05,27525.03,8770.15,8770.15,3014.69,3014.9
2728,21-04-2025,17,16109.53,21007.08,9606.9,9606.9,3332.48,3331.03
2729,21-04-2025,18,15576.93,12473.08,7638.62,7638.62,4052.01,4004.83
2730,21-04-2025,19,15434.28,5693.4,5024.98,5024.98,8177.25,7774.55
2731,21-04-2025,20,19863.85,3135.1,3135.09,3135.09,10000.0,10000.0
2732,21-04-2025,21,19926.85,2964.33,2964.33,2964.33,10000.0,10000.0
2733,21-04-2025,22,20841.05,2895.23,2895.22,2895.22,10000.0,10000.0
2734,21-04-2025,23,23630.93,2465.63,2465.62,2465.62,10000.0,10000.0
2735,21-04-2025,24,23627.33,2540.45,2540.44,2540.44,10000.0,10000.0
2736,22-04-2025,1,24287.6,2208.1,2208.09,2208.09,10000.0,10000.0
2737,22-04-2025,2,18064.73,3242.5,3242.5,3242.5,10000.0,10000.0
2738,22-04-2025,3,16989.88,5455.25,5455.25,5455.25,10000.0,10000.0
2739,22-04-2025,4,15227.78,5592.0,5172.65,5172.65,9675.34,9675.35
2740,22-04-2025,5,14770.5,5315.43,4964.13,4964.13,9750.63,9753.92
2741,22-04-2025,6,16912.63,5740.53,5544.21,5544.21,9701.33,9701.46
2742,22-04-2025,7,17574.88,6991.6,6302.55,6302.55,7775.05,7690.71
2743,22-04-2025,8,14165.63,12495.98,7050.57,7050.57,4021.88,4036.77
2744,22-04-2025,9,11892.13,22027.4,7274.49,7274.49,2997.67,2997.39
2745,22-04-2025,10,11764.88,26381.28,7192.78,7192.78,2866.27,2867.31
2746,22-04-2025,11,11304.25,29666.35,6556.98,6556.98,2396.03,2396.03
2747,22-04-2025,12,12113.75,33047.8,7019.49,7019.49,2390.82,2390.94
2748,22-04-2025,13,12623.85,33572.08,7418.89,7418.89,2353.89,2353.56
2749,22-04-2025,14,12569.68,34710.75,7563.38,7563.38,2156.65,2157.4
2750,22-04-2025,15,14409.05,31526.7,8811.1,8811.1,2709.79,2720.58
2751,22-04-2025,16,18351.15,26691.25,10330.92,10330.92,3178.57,3180.28
2752,22-04-2025,17,19501.63,20732.2,10121.29,10121.29,3428.32,3427.09
2753,22-04-2025,18,18590.53,11906.05,7975.77,7975.77,4273.82,4236.31
2754,22-04-2025,19,21089.58,5371.6,5183.87,5183.87,9502.33,9367.99
2755,22-04-2025,20,32934.45,2590.83,2590.82,2590.82,10000.0,10000.0
2756,22-04-2025,21,34140.78,2412.1,2412.1,2412.1,10000.0,10000.0
2757,22-04-2025,22,37473.65,2240.63,2240.62,2240.62,10000.0,10000.0
2758,22-04-2025,23,41459.53,1869.55,1869.54,1869.54,10000.0,10000.0
2759,22-04-2025,24,39713.9,1780.18,1780.16,1780.16,10000.0,10000.0
2760,23-04-2025,1,30689.8,851.05,851.04,851.04,10000.0,10000.0
2761,23-04-2025,2,25219.73,1618.9,1123.89,1123.89,10000.0,10000.0
2762,23-04-2025,3,20906.4,1982.53,1487.53,1487.53,10000.0,10000.0
2763,23-04-2025,4,20500.2,3135.53,2640.53,2640.53,10000.0,10000.0
2764,23-04-2025,5,19423.58,3146.03,2651.02,2651.02,10000.0,10000.0
2765,23-04-2025,6,20112.93,3766.18,3419.68,3419.68,10000.0,10000.0
2766,23-04-2025,7,20379.45,4282.0,4133.5,4133.5,10000.0,10000.0
2767,23-04-2025,8,16652.13,7893.63,5664.47,5664.47,4427.28,4389.94
2768,23-04-2025,9,14121.43,16136.95,5780.31,5780.31,2953.09,2954.29
2769,23-04-2025,10,13267.85,19761.53,5672.85,5672.85,2667.46,2666.83
2770,23-04-2025,11,12964.35,24036.95,5422.58,5422.58,1972.65,1972.79
2771,23-04-2025,12,13723.8,29070.28,5848.15,5848.15,2319.54,2322.82
2772,23-04-2025,13,14153.55,30197.6,6224.93,6224.93,2398.21,2398.22
2773,23-04-2025,14,14146.38,30972.03,6285.83,6285.83,2283.31,2284.39
2774,23-04-2025,15,15629.8,27591.13,7208.07,7208.07,2587.58,2593.63
2775,23-04-2025,16,18614.8,21918.25,8127.2,8127.2,3044.13,3042.9
2776,23-04-2025,17,20014.15,15568.0,7647.15,7647.15,3335.47,3334.35
2777,23-04-2025,18,18987.78,8418.98,5853.0,5853.0,4001.0,3959.07
2778,23-04-2025,19,20962.55,3678.83,3268.78,3268.78,9427.27,9223.0
2779,23-04-2025,20,29661.28,1019.13,1019.12,1019.12,10000.0,10000.0
2780,23-04-2025,21,32543.48,959.0,958.99,958.99,10000.0,10000.0
2781,23-04-2025,22,37234.8,954.0,954.0,954.0,10000.0,10000.0
2782,23-04-2025,23,39644.65,958.0,958.0,958.0,10000.0,10000.0
2783,23-04-2025,24,37546.93,882.23,882.21,882.21,10000.0,10000.0
2784,24-04-2025,1,32021.25,1292.13,1292.12,1292.12,10000.0,10000.0
2785,24-04-2025,2,23724.23,1484.5,1484.5,1484.5,10000.0,10000.0
2786,24-04-2025,3,20958.55,2266.03,2115.02,2115.02,10000.0,10000.0
2787,24-04-2025,4,19268.08,3204.03,3053.03,3053.03,10000.0,10000.0
2788,24-04-2025,5,17391.73,4176.9,4025.9,4025.9,10000.0,10000.0
2789,24-04-2025,6,16638.13,3181.5,3143.75,3143.75,10000.0,10000.0
2790,24-04-2025,7,16635.5,3782.05,3700.91,3700.91,9874.81,9858.37
2791,24-04-2025,8,13694.6,9058.0,5507.2,5507.2,3912.21,3910.63
2792,24-04-2025,9,11769.35,17076.15,5511.13,5511.13,2908.57,2909.01
2793,24-04-2025,10,11498.85,19381.95,5700.68,5700.68,2750.32,2750.32
2794,24-04-2025,11,11604.73,23146.98,5139.63,5139.63,2400.49,2400.48
2795,24-04-2025,12,12088.73,26925.4,5100.73,5100.73,2438.12,2437.3
2796,24-04-2025,13,12628.53,28910.03,6006.4,6006.4,2400.33,2400.32
2797,24-04-2025,14,12919.68,29763.15,6461.65,6461.65,2396.59,2396.61
2798,24-04-2025,15,13876.95,26317.03,6942.6,6942.6,2537.99,2542.66
2799,24-04-2025,16,15378.15,20833.55,7573.11,7573.11,2917.81,2919.27
2800,24-04-2025,17,17015.2,16176.63,7164.8,7164.8,3167.19,3163.24
2801,24-04-2025,18,16183.2,8433.8,5625.8,5625.8,3988.85,3925.79
2802,24-04-2025,19,20914.68,3337.73,3329.93,3329.93,10000.0,10000.0
2803,24-04-2025,20,35431.08,1533.8,1533.79,1533.79,10000.0,10000.0
2804,24-04-2025,21,38404.2,1525.1,1525.09,1525.09,10000.0,10000.0
2805,24-04-2025,22,39266.03,2304.75,2153.75,2153.75,10000.0,10000.0
2806,24-04-2025,23,41170.3,1456.83,1456.82,1456.82,10000.0,10000.0
2807,24-04-2025,24,40933.48,1394.3,1394.29,1394.29,10000.0,10000.0
2808,25-04-2025,1,31483.95,1031.45,1031.45,1031.45,10000.0,10000.0
2809,25-04-2025,2,21986.98,1384.6,1349.6,1349.6,10000.0,10000.0
2810,25-04-2025,3,19725.88,2631.83,2491.83,2491.83,10000.0,10000.0
2811,25-04-2025,4,16961.18,3597.28,3457.27,3457.27,10000.0,10000.0
2812,25-04-2025,5,15749.0,4300.8,3894.17,3894.17,9956.31,9956.67
2813,25-04-2025,6,16867.3,4304.93,4164.92,4164.92,10000.0,10000.0
2814,25-04-2025,7,16274.08,5026.58,4698.05,4698.05,9175.13,9159.27
2815,25-04-2025,8,12360.18,9508.55,5456.27,5456.27,3759.88,3780.85
2816,25-04-2025,9,11636.8,16991.9,5157.85,5157.85,2889.8,2890.1
2817,25-04-2025,10,11770.65,19093.8,5381.9,5381.9,2824.91,2825.16
2818,25-04-2025,11,12270.23,22544.1,5344.08,5344.08,2542.85,2546.32
2819,25-04-2025,12,12842.4,27477.63,5946.82,5946.82,2592.61,2585.84
2820,25-04-2025,13,12922.7,29065.53,6814.7,6814.7,2397.76,2397.72
2821,25-04-2025,14,13606.55,29398.38,7352.1,7352.1,2359.98,2360.87
2822,25-04-2025,15,16288.93,26239.13,8816.63,8816.63,2962.35,2966.6
2823,25-04-2025,16,18710.63,20669.63,9871.25,9871.25,3242.78,3244.45
2824,25-04-2025,17,19771.28,16353.25,9566.18,9566.18,3468.95,3468.05
2825,25-04-2025,18,19078.55,10150.25,7744.07,7744.07,4549.16,4406.7
2826,25-04-2025,19,23489.03,3192.93,3192.92,3192.92,10000.0,10000.0
2827,25-04-2025,20,33244.3,1082.48,1082.48,1082.48,10000.0,10000.0
2828,25-04-2025,21,34158.65,1113.18,1113.17,1113.17,10000.0,10000.0
2829,25-04-2025,22,34892.1,1105.68,1105.67,1105.67,10000.0,10000.0
2830,25-04-2025,23,37635.05,986.28,986.27,986.27,10000.0,10000.0
2831,25-04-2025,24,38727.78,915.65,915.64,915.64,10000.0,10000.0
2832,26-04-2025,1,31950.65,776.5,776.48,776.48,10000.0,10000.0
2833,26-04-2025,2,22790.35,810.65,810.64,810.64,10000.0,10000.0
2834,26-04-2025,3,20472.03,1587.63,1587.62,1587.62,10000.0,10000.0
2835,26-04-2025,4,17848.38,3177.38,3177.37,3177.37,10000.0,10000.0
2836,26-04-2025,5,16041.88,3499.55,3422.74,3422.74,9750.21,9751.9
2837,26-04-2025,6,17276.95,3695.23,3695.22,3695.22,10000.0,10000.0
2838,26-04-2025,7,17071.7,4670.58,4582.88,4582.88,9175.06,9100.97
2839,26-04-2025,8,13687.95,9534.85,5383.73,5383.73,3835.36,3855.19
2840,26-04-2025,9,11759.35,17246.85,4858.33,4858.33,2877.0,2878.48
2841,26-04-2025,10,11195.45,20763.58,5033.25,5033.25,2614.74,2615.02
2842,26-04-2025,11,11641.48,24143.98,5403.06,5403.06,2415.39,2413.06
2843,26-04-2025,12,12397.08,27203.4,5760.95,5760.95,2577.5,2572.47
2844,26-04-2025,13,12412.13,28936.3,6517.08,6517.08,2364.32,2364.13
2845,26-04-2025,14,12834.9,29697.85,6744.9,6744.9,2285.9,2286.72
2846,26-04-2025,15,14468.33,25754.25,7502.61,7502.61,2652.84,2660.76
2847,26-04-2025,16,16199.6,19272.03,8035.5,8035.5,3038.41,3038.17
2848,26-04-2025,17,17748.1,14580.1,8027.78,8027.78,3466.1,3467.61
2849,26-04-2025,18,16577.9,8289.13,6027.58,6027.58,4914.47,4672.51
2850,26-04-2025,19,19919.18,2697.18,2697.17,2697.17,10000.0,10000.0
2851,26-04-2025,20,31498.03,988.95,988.94,988.94,10000.0,10000.0
2852,26-04-2025,21,31075.18,1012.68,1012.68,1012.68,10000.0,10000.0
2853,26-04-2025,22,33019.78,988.05,988.05,988.05,10000.0,10000.0
2854,26-04-2025,23,36226.15,907.85,907.84,907.84,10000.0,10000.0
2855,26-04-2025,24,37254.35,876.23,876.22,876.22,10000.0,10000.0
2856,27-04-2025,1,25726.18,1250.65,1250.64,1250.64,10000.0,10000.0
2857,27-04-2025,2,18620.63,1455.33,1455.32,1455.32,10000.0,10000.0
2858,27-04-2025,3,13177.13,1823.73,1823.72,1823.72,10000.0,10000.0
2859,27-04-2025,4,12340.4,2068.6,2068.6,2068.6,10000.0,10000.0
2860,27-04-2025,5,11938.38,2775.1,2775.1,2775.1,10000.0,10000.0
2861,27-04-2025,6,12797.35,4349.3,4306.24,4306.24,9831.54,9818.88
2862,27-04-2025,7,11742.73,5896.78,5094.88,5094.88,6845.47,6743.75
2863,27-04-2025,8,8838.75,13185.13,5462.48,5462.48,3623.72,3648.92
2864,27-04-2025,9,6796.75,23841.8,4913.9,4913.9,2210.28,2182.43
2865,27-04-2025,10,6146.93,27298.43,5371.15,5371.15,1439.24,1439.24
2866,27-04-2025,11,5929.85,29388.98,5123.87,5123.87,1125.34,1123.05
2867,27-04-2025,12,5803.48,31690.13,4986.2,4986.2,1335.09,1335.08
2868,27-04-2025,13,5836.2,33317.98,4951.95,4951.95,1382.51,1382.72
2869,27-04-2025,14,6366.55,34091.33,5316.73,5316.73,1504.37,1506.18
2870,27-04-2025,15,8320.48,30640.45,6401.38,6401.38,2016.41,2022.48
2871,27-04-2025,16,10036.03,25382.9,7573.1,7573.1,2263.77,2264.04
2872,27-04-2025,17,10655.55,21815.63,7811.35,7811.35,2497.84,2493.44
2873,27-04-2025,18,9244.33,14824.8,5794.15,5794.15,2995.09,2971.9
2874,27-04-2025,19,9322.58,7629.4,4260.85,4260.85,4330.39,4348.11
2875,27-04-2025,20,11302.53,2821.55,2816.55,2816.55,10000.0,10000.0
2876,27-04-2025,21,11647.75,2277.18,2272.18,2272.18,10000.0,10000.0
2877,27-04-2025,22,15417.13,2181.45,2136.45,2136.45,10000.0,10000.0
2878,27-04-2025,23,16946.0,1206.25,1206.25,1206.25,10000.0,10000.0
2879,27-04-2025,24,18053.45,1295.13,1295.12,1295.12,10000.0,10000.0
2880,28-04-2025,1,14400.35,1489.43,1219.42,1219.42,10000.0,10000.0
2881,28-04-2025,2,12049.35,2651.93,2111.92,2111.92,10000.0,10000.0
2882,28-04-2025,3,10127.95,3085.0,1674.73,1674.73,7497.75,7619.97
2883,28-04-2025,4,10108.55,3325.95,1771.95,1771.95,5875.35,5871.6
2884,28-04-2025,5,9812.78,3596.25,2055.9,2055.9,5425.28,5424.0
2885,28-04-2025,6,11750.28,3273.83,3097.95,3097.95,9623.93,9659.96
2886,28-04-2025,7,12400.35,3984.28,3893.53,3893.53,8950.23,8819.74
2887,28-04-2025,8,9056.25,9159.35,4297.78,4297.78,3507.31,3511.24
2888,28-04-2025,9,7590.45,20126.65,4565.35,4565.35,2705.27,2703.31
2889,28-04-2025,10,7407.6,24281.8,4934.25,4934.25,2100.39,2097.8
2890,28-04-2025,11,7072.53,27700.48,4668.5,4668.5,1884.73,1886.32
2891,28-04-2025,12,7078.28,31179.9,4572.63,4572.63,2236.28,2236.77
2892,28-04-2025,13,7162.5,32059.4,4678.9,4678.9,2325.88,2325.27
2893,28-04-2025,14,7692.25,32537.53,5226.15,5226.15,2225.02,2230.11
2894,28-04-2025,15,9835.33,28474.68,6604.48,6604.48,2561.13,2567.1
2895,28-04-2025,16,12071.0,21207.43,7563.28,7563.28,2943.1,2944.4
2896,28-04-2025,17,13084.55,15997.7,7216.8,7216.8,3083.94,3081.73
2897,28-04-2025,18,11896.05,9373.8,4831.04,4831.04,3443.02,3417.09
